1,100,100,95,100,100,100,100,100,100,100,100,205,1
2,100,100,100,100,100,100,100,100,100,100,100,206,1
3,100,80,80,80,80,80,95,95,80,95,80,207,1
4,80,60,60,95,60,80,80,100,100,100,100,208,1
5,100,100,100,100,100,100,100,100,100,100,100,209,1
6,100,100,100,100,100,100,100,100,100,100,100,210,1
7,80,80,80,80,80,80,80,95,95,100,95,211,1
8,100,95,100,100,95,95,95,95,95,100,100,212,1
9,95,95,80,100,100,80,95,100,100,100,100,213,1
10,100,100,95,100,100,95,100,100,100,100,100,216,1
11,100,100,100,100,100,100,100,100,100,100,100,217,1
12,100,95,100,100,95,100,100,100,100,100,100,218,1
13,100,95,95,100,100,100,100,100,100,100,100,220,1
14,100,80,95,100,100,95,100,100,100,100,100,221,1
15,95,80,80,80,80,100,100,100,100,100,100,222,1
16,100,100,100,100,100,100,100,100,100,100,100,225,1
17,95,95,95,100,95,95,95,100,100,100,95,226,1
18,100,100,100,100,100,100,100,100,100,100,100,229,2
19,100,100,100,100,100,100,100,100,100,100,100,233,2
20,100,100,100,100,100,100,100,100,100,100,100,234,2
21,100,100,100,100,100,100,100,100,100,100,100,235,2
22,100,100,100,100,100,100,100,100,100,100,100,236,2
23,100,100,100,100,100,100,100,100,100,100,100,237,2
24,100,100,100,100,100,100,100,100,100,100,100,238,2
25,100,100,100,100,100,100,100,100,100,100,100,239,2
26,,,,,,,,,,,,240,2
27,100,100,100,100,100,100,100,100,100,100,100,241,2
28,100,100,100,100,100,100,100,100,100,100,100,242,2
29,100,100,100,100,100,100,100,100,100,100,100,243,2
30,100,100,100,100,100,100,100,100,100,100,100,247,2
31,100,100,100,100,100,100,100,100,100,100,100,622,6
32,100,100,100,100,100,100,100,100,100,100,100,623,6
33,95,80,80,80,80,80,95,100,100,100,100,624,6
34,100,100,100,100,100,100,100,100,100,100,100,625,6
35,95,95,95,100,95,95,95,100,100,100,100,627,6
36,100,100,100,100,100,100,100,100,100,100,100,629,6
37,100,100,100,100,100,100,100,100,100,100,100,631,6
38,100,100,100,100,100,100,100,100,100,100,100,636,6
39,100,100,100,100,100,100,100,100,100,100,100,637,6
40,100,100,100,100,100,100,100,100,100,100,100,638,6
41,100,100,100,100,100,100,100,100,100,100,100,640,6
42,100,100,100,100,100,100,100,100,100,100,100,641,6
43,95,95,95,100,100,95,95,100,100,100,100,642,6
44,95,95,95,95,95,95,95,100,100,95,95,643,6
45,100,100,100,100,100,100,100,100,100,100,100,644,6
46,95,95,95,95,95,95,95,95,95,95,95,645,6
47,100,100,100,100,100,100,100,100,100,100,100,646,6
48,100,100,100,100,100,95,100,100,100,100,100,647,6
49,100,100,100,100,100,100,100,100,100,100,100,401,7
50,100,100,100,100,100,100,100,100,100,100,100,402,7
51,100,100,100,100,100,100,100,100,100,100,100,403,7
52,100,100,100,100,100,95,95,100,100,100,100,404,7
53,100,100,100,100,100,100,100,100,100,100,100,406,7
54,100,100,100,100,100,100,100,100,100,100,100,407,7
55,100,95,95,100,100,95,100,100,100,100,100,408,7
56,100,100,100,100,100,100,100,100,100,100,100,409,7
57,100,80,95,95,80,95,100,100,95,100,95,411,7
58,100,100,100,100,100,100,100,100,100,100,100,412,7
59,100,95,95,100,95,100,100,100,100,100,100,413,7
60,100,100,100,100,100,100,100,100,100,100,100,414,7
61,100,100,100,100,100,95,100,100,100,100,100,415,7
62,100,100,100,100,100,100,100,100,100,100,100,416,7
63,100,100,100,100,100,100,100,100,100,100,100,418,7
64,100,80,80,95,80,60,95,100,100,100,80,419,7
65,100,95,95,100,95,100,100,100,100,100,100,421,7
66,95,95,95,80,95,95,95,100,95,95,95,423,7
67,95,95,95,100,80,95,95,100,100,100,100,425,7
68,100,100,100,100,100,100,100,100,100,100,100,426,7
69,95,95,95,100,95,100,95,95,100,100,100,428,8
70,100,95,80,100,100,100,100,100,100,100,,431,8
71,100,100,100,100,100,100,95,100,100,100,100,432,8
72,100,100,100,100,100,100,100,100,100,100,100,433,8
73,60,60,60,60,60,60,60,60,60,60,60,434,8
74,80,80,80,80,80,80,80,80,80,95,95,435,8
75,100,100,100,100,100,100,100,100,100,100,100,436,8
76,100,100,100,100,100,100,100,100,100,100,100,437,8
77,100,100,100,100,100,100,95,100,100,100,100,440,8
78,100,100,100,100,100,100,100,100,100,100,100,442,8
79,95,95,95,80,80,80,80,95,95,95,80,443,8
80,100,100,100,100,100,100,100,100,100,100,100,444,8
81,100,95,100,100,100,95,100,100,100,100,100,445,8
82,100,100,100,100,100,100,95,100,80,95,95,447,8
83,100,100,100,100,100,100,100,100,100,100,100,248,12
84,100,100,100,100,100,100,100,100,100,100,100,249,12
85,100,100,100,100,100,100,100,100,100,100,100,250,12
86,95,95,95,95,95,95,95,95,95,100,95,251,12
87,100,100,100,100,100,100,100,100,100,100,100,252,12
88,100,100,100,100,100,100,100,100,100,100,100,253,12
89,100,100,100,100,100,100,100,100,100,100,100,254,12
90,100,100,100,100,100,100,100,100,100,100,100,255,12
91,100,100,100,100,100,100,100,100,100,100,100,256,12
92,100,100,100,100,100,100,100,100,100,100,100,257,12
93,100,100,100,100,100,100,100,100,100,100,100,258,12
94,100,100,100,100,100,100,100,100,100,100,100,259,12
95,100,100,100,100,100,100,100,100,100,100,100,261,12
96,100,95,95,100,100,95,100,100,100,100,100,262,12
97,100,100,100,100,100,100,100,100,100,100,100,263,12
98,100,100,100,100,100,100,100,100,100,100,100,264,12
99,100,100,100,100,100,100,100,100,100,100,100,265,12
100,100,100,100,100,100,100,100,100,100,100,100,266,12
101,100,100,100,100,100,100,100,100,100,100,100,267,12
102,100,100,100,100,100,100,100,100,100,100,100,268,12
103,100,100,100,100,100,100,100,100,100,100,100,248,13
104,100,100,100,100,100,100,100,100,100,100,100,249,13
105,100,100,100,100,100,100,100,100,100,100,100,250,13
106,95,95,95,95,95,95,95,95,95,100,95,251,13
107,100,100,100,100,100,100,100,100,100,100,100,252,13
108,100,100,100,100,100,100,100,100,100,100,100,253,13
109,100,100,100,100,100,100,100,100,100,100,100,254,13
110,100,100,100,100,100,100,100,100,100,100,100,255,13
111,100,100,100,100,100,100,100,100,100,100,100,256,13
112,100,100,100,100,100,100,100,100,100,100,100,257,13
113,100,100,100,100,100,100,100,100,100,100,100,258,13
114,100,100,100,100,100,100,100,100,100,100,100,259,13
115,100,100,100,100,100,100,100,100,100,100,100,261,13
116,100,95,95,100,100,100,100,100,100,100,100,262,13
117,100,100,100,100,100,100,100,100,100,100,100,263,13
118,100,100,100,100,100,100,100,100,100,100,100,264,13
119,100,100,100,100,100,100,100,100,100,100,100,265,13
120,100,100,100,100,100,100,100,100,100,100,100,266,13
121,100,100,100,100,100,100,100,100,100,100,100,267,13
122,100,100,100,100,100,100,100,100,100,100,100,268,13
123,100,100,100,100,100,100,100,100,100,100,100,269,14
124,100,100,100,100,100,100,100,100,100,100,100,270,14
125,100,100,100,100,100,100,100,100,100,100,100,273,14
126,100,100,100,100,100,100,100,100,100,100,100,274,14
127,100,100,100,100,100,100,100,100,100,100,100,275,14
128,100,95,95,95,95,100,100,100,100,100,100,276,14
129,100,100,100,100,100,100,100,100,100,100,100,279,14
130,100,100,100,100,100,100,100,100,100,100,100,281,14
131,100,100,100,100,100,100,100,100,100,100,100,283,14
132,100,100,100,100,100,100,100,100,100,100,100,284,14
133,100,100,100,100,100,100,100,100,100,100,100,285,14
134,100,100,100,100,100,100,100,100,100,100,100,286,14
135,100,100,100,100,100,100,100,100,100,100,100,287,14
136,100,100,100,100,100,100,100,100,100,100,100,288,14
137,100,100,100,100,100,100,100,100,100,100,100,290,14
138,95,100,95,100,100,100,100,100,100,100,100,291,14
139,95,80,80,95,80,80,80,80,80,80,80,292,14
140,100,95,80,95,80,80,100,100,80,95,95,293,14
141,100,100,100,100,100,100,100,100,100,100,100,294,15
142,100,100,100,100,100,100,100,100,100,100,100,295,15
143,100,100,100,100,100,100,100,100,100,100,100,296,15
144,80,60,60,80,80,60,60,80,80,80,80,299,15
145,100,100,100,100,100,100,100,100,100,100,100,300,15
146,100,100,100,100,100,100,100,100,100,100,100,301,15
147,100,100,100,100,100,100,100,100,100,100,100,302,15
148,100,100,100,100,100,100,100,100,100,100,100,303,15
149,100,100,100,100,100,100,100,100,100,100,100,304,15
150,100,100,100,100,100,100,100,100,100,100,100,305,15
151,100,95,100,100,95,100,95,100,100,100,100,306,15
152,100,100,100,100,100,100,100,100,100,100,100,309,15
153,100,95,95,100,95,95,95,100,95,100,100,310,15
154,100,100,100,100,100,100,100,100,100,100,100,22,16
155,100,100,100,100,100,100,100,100,100,100,100,23,16
156,100,100,100,100,100,100,100,100,100,100,100,24,16
157,100,100,100,100,100,100,100,100,100,100,100,25,16
158,100,100,100,100,100,100,100,100,100,100,100,28,16
159,100,100,100,100,100,100,100,100,100,100,100,29,16
160,100,100,100,100,100,100,100,100,100,100,100,30,16
161,100,100,100,100,100,100,100,100,100,100,100,31,16
162,95,95,95,95,95,95,95,100,100,100,100,33,16
163,100,100,100,100,100,100,100,100,100,100,100,34,16
164,80,80,80,80,80,80,80,80,80,80,80,35,16
165,100,100,100,100,100,100,100,100,100,100,100,37,16
166,100,95,95,100,100,95,95,100,100,95,100,38,16
167,100,100,100,100,100,100,100,100,100,100,100,40,16
168,95,95,95,95,95,95,95,100,100,100,100,41,17
169,100,100,100,100,100,100,100,100,100,100,100,42,17
170,100,100,95,100,100,95,100,100,100,100,100,43,17
171,100,100,100,100,100,100,100,100,100,100,100,44,17
172,100,95,100,95,100,100,95,100,100,100,100,45,17
173,100,100,100,100,100,100,100,100,100,100,100,46,17
174,100,100,100,100,100,100,100,100,100,100,100,47,17
175,95,95,95,95,95,95,95,95,95,95,95,48,17
176,100,100,100,100,100,100,100,100,100,100,100,49,17
177,100,100,100,100,100,95,100,100,100,100,100,50,17
178,100,100,100,100,100,100,100,100,100,100,100,51,17
179,100,100,100,100,100,100,100,100,100,100,100,52,17
180,100,100,100,100,100,100,100,100,100,100,100,53,17
181,100,100,95,95,95,95,100,100,100,100,100,54,17
182,100,100,100,100,100,100,100,100,100,100,100,55,17
183,100,95,95,95,100,100,95,100,100,100,100,57,17
184,95,95,95,95,95,95,95,95,95,95,95,58,17
185,100,100,100,100,100,100,100,100,100,100,100,651,18
186,100,100,100,100,100,100,100,100,100,100,100,652,18
187,100,100,100,100,100,100,100,100,100,100,100,653,18
188,100,100,100,100,100,100,100,100,100,100,100,654,18
189,100,100,100,100,100,100,100,100,100,100,100,655,18
190,100,100,95,100,100,95,95,100,100,100,100,656,18
191,100,100,100,100,100,100,100,100,100,100,100,657,18
192,95,100,100,100,100,95,100,100,100,100,100,658,18
193,100,100,100,100,100,100,100,100,100,100,100,659,18
194,,,,100,100,100,100,100,100,95,95,660,18
195,100,100,100,100,100,100,100,100,100,100,100,661,18
196,100,100,100,100,100,100,100,100,100,100,100,662,18
197,100,100,100,100,100,100,100,100,100,100,100,663,18
198,100,100,100,100,100,100,100,100,100,100,100,666,18
199,100,100,100,100,100,100,100,100,100,100,100,668,18
200,100,100,100,100,100,100,100,100,100,100,100,672,19
201,95,95,100,95,100,100,95,95,95,100,100,674,19
202,100,100,100,100,100,100,100,100,100,100,100,675,19
203,100,100,100,100,100,100,100,100,100,100,100,676,19
204,100,100,100,100,100,100,100,100,100,100,100,679,19
205,100,100,100,100,100,100,100,100,100,100,100,680,19
206,100,100,100,100,100,95,100,100,100,100,100,681,19
207,100,100,100,100,100,100,100,100,100,100,100,682,19
208,95,95,100,100,100,100,100,100,100,100,100,683,19
209,100,100,100,100,100,100,100,100,100,100,100,684,19
210,100,100,100,100,100,100,100,100,100,100,100,685,19
211,100,100,100,100,100,100,100,100,100,100,100,686,19
212,100,100,100,100,100,100,100,100,100,100,100,691,19
213,100,100,100,100,100,100,100,100,100,100,100,692,19
214,95,95,95,95,95,95,100,100,95,100,100,693,19
215,100,100,100,100,100,100,100,100,100,100,100,695,19
216,100,100,100,100,100,100,100,100,100,100,100,696,19
217,100,100,100,100,100,100,100,100,100,100,100,449,20
218,100,100,100,100,100,100,100,100,100,100,100,450,20
219,100,100,100,100,100,100,100,100,100,100,100,452,20
220,100,95,100,100,100,100,100,100,100,100,100,453,20
221,100,100,100,100,100,100,100,100,100,100,100,454,20
222,100,100,100,100,100,100,100,100,100,100,100,455,20
223,100,100,100,100,100,100,100,100,100,100,100,456,20
224,100,95,95,95,80,95,95,95,95,95,95,457,20
225,100,100,100,100,100,100,100,100,100,100,100,458,20
226,100,95,100,95,100,95,100,100,100,100,100,459,20
227,100,100,100,100,100,100,100,100,100,100,100,460,20
228,100,100,100,100,100,100,100,100,100,100,100,461,20
229,100,95,95,95,95,95,95,100,100,100,100,462,20
230,100,100,100,100,100,100,100,100,100,100,100,464,20
231,100,100,100,100,100,100,100,100,100,100,100,465,20
232,100,100,100,100,100,100,100,100,100,100,100,468,20
233,100,100,100,100,100,100,100,100,100,100,100,469,20
234,95,95,95,100,95,95,100,100,100,100,100,470,20
235,100,100,100,100,100,100,100,100,100,100,100,471,20
236,100,100,100,100,100,100,100,100,100,100,100,472,20
237,100,100,80,100,95,95,95,100,100,100,100,473,20
238,95,95,95,95,95,95,100,100,100,100,100,449,21
239,100,100,100,100,100,100,100,100,100,100,100,450,21
240,100,100,100,100,100,100,100,100,100,100,100,452,21
241,100,95,95,95,95,100,100,100,100,100,100,453,21
242,100,100,100,100,100,100,100,100,100,100,100,454,21
243,100,100,100,100,100,100,100,100,100,100,100,455,21
244,100,100,100,100,100,100,100,100,100,100,100,456,21
245,100,100,100,100,100,100,100,100,100,100,100,457,21
246,100,100,100,100,100,100,100,100,100,100,100,458,21
247,100,100,95,100,95,95,100,100,100,100,100,459,21
248,100,100,100,100,95,100,100,100,100,100,100,460,21
249,100,95,95,95,95,95,100,100,100,100,100,461,21
250,100,100,100,100,100,100,100,100,100,100,100,462,21
251,100,100,100,100,100,100,100,100,100,100,100,464,21
252,100,100,100,100,100,100,100,100,100,100,100,465,21
253,100,100,100,100,100,100,100,100,100,100,100,468,21
254,100,100,100,100,100,100,100,100,100,100,100,469,21
255,95,95,100,100,95,100,100,100,100,100,100,470,21
256,100,100,100,100,100,100,100,100,100,100,100,471,21
257,100,100,100,100,100,100,100,100,100,100,100,472,21
258,95,95,80,95,95,100,95,100,100,100,100,473,21
259,100,100,100,100,100,100,100,100,100,100,100,475,22
260,100,100,100,100,100,100,100,100,100,100,100,476,22
261,100,100,100,100,100,100,95,100,100,100,100,477,22
262,100,100,100,100,100,100,100,100,100,100,100,478,22
263,100,100,100,100,100,100,100,100,100,100,100,479,22
264,100,100,100,100,100,100,100,100,100,100,100,480,22
265,100,100,100,100,100,100,100,100,100,100,100,481,22
266,100,100,100,100,100,100,100,100,100,100,100,482,22
267,100,100,100,100,100,100,100,100,100,100,100,484,22
268,100,100,100,100,95,95,100,100,95,100,95,485,22
269,100,100,100,100,100,100,100,100,100,100,100,486,22
270,100,100,100,100,100,100,100,100,100,100,100,488,22
271,100,100,100,100,100,100,100,100,100,100,100,489,22
272,100,100,100,100,100,100,100,100,100,100,100,491,22
273,100,100,100,100,100,100,100,100,100,100,100,492,22
274,100,100,100,100,100,100,100,100,100,100,100,493,22
275,100,100,100,100,100,100,100,100,95,100,100,494,22
276,100,100,100,100,100,100,100,100,100,100,100,495,22
277,100,100,100,100,100,100,100,100,100,100,100,496,22
278,100,100,100,100,100,100,100,100,100,100,100,497,22
279,100,100,100,100,100,100,100,100,100,100,100,498,22
280,100,100,100,100,100,100,100,100,100,100,100,500,22
281,100,100,100,100,100,100,100,100,100,100,100,60,26
282,100,100,100,100,100,100,100,100,100,100,100,61,26
283,100,100,100,100,100,100,100,100,100,100,100,62,26
