2|False|False|False|False|False|False|0|0|||False|1|63|
3|False|False|False|False|False|False|0|0|||False|1|156|
4|False|False|False|False|False|False|0|0|||False|1|259|
5|False|False|False|False|False|False|0|0|||False|1|494|
6|False|False|False|False|False|False|0|0|||False|1|823|
7|False|False|False|False|False|False|0|0|||False|1|987|
8|False|False|False|False|False|False|0|0|||False|1|1137|
9|False|False|False|False|False|False|0|0|||False|1|1319|
10|False|False|False|False|False|False|0|0|||False|1|1406|
11|False|False|False|False|False|False|0|0|||False|1|1630|
12|False|False|False|False|False|False|0|0|||False|1|2054|
13|False|False|False|False|False|False|0|0|||False|1|2254|
14|False|False|False|False|False|False|0|0|||False|1|2318|
15|False|False|False|False|False|False|0|0|||False|1|2911|
16|False|False|False|False|False|False|0|0|||False|1|3896|
17|False|False|False|False|False|False|0|0|||False|1|3910|
18|False|False|False|False|False|False|0|0|||False|1|4191|
19|False|False|False|False|False|False|0|0|||False|1|4390|
20|False|False|False|False|False|False|0|0|||False|1|4432|
21|False|False|False|False|False|False|0|0|||False|1|4502|
22|True|True|False|False|False|False|0|0||8|True|2|140|
23|True|True|False|False|False|False|0|0||10|True|2|212|
24|True|True|False|False|False|False|0|0||10|True|2|495|
25|True|True|False|False|False|False|0|0||10|True|2|885|
26|False|False|False|False|False|False|0|0|||False|2|1014|
27|False|False|False|False|False|False|0|0|||False|2|1137|
28|True|True|False|False|False|False|0|0||10|True|2|1873|
29|True|True|False|False|False|False|0|0||10|True|2|2054|
30|True|True|False|False|False|False|0|0||10|True|2|2319|
31|True|True|False|False|False|False|0|0||10|True|2|2888|
32|False|False|False|False|False|False|0|0|||False|2|3113|
33|False|True|False|False|False|False|0|0|||True|2|3253|
34|True|True|False|False|False|False|0|0||10|True|2|3280|
35|True|True|False|False|False|False|0|0||8|True|2|3293|
36|False|False|False|False|False|False|0|0|||False|2|3329|
37|True|True|False|False|False|False|0|0||9|True|2|3919|
38|True|True|False|False|False|False|0|0||10|True|2|4390|
39|False|False|False|False|False|False|0|0|||False|2|5012|
40|True|True|False|False|False|False|0|0||10|True|2|5511|
41|True|True|False|False|False|False|0|0||9|True|3|60|
42|True|True|False|False|False|False|0|0||9|True|3|246|
43|True|True|False|False|False|False|0|0||9|True|3|942|
44|True|True|False|False|False|False|0|0||10|True|3|1530|
45|True|True|False|False|False|False|0|0||9|True|3|1730|
46|True|True|False|False|False|False|0|0||10|True|3|1766|
47|True|True|False|False|False|False|0|0||9|True|3|1816|
48|False|True|False|False|False|False|0|0||7|True|3|1920|
49|True|True|False|False|False|False|0|0||8|True|3|2032|
50|True|True|False|False|False|False|0|0||9|True|3|2544|
51|False|True|False|False|False|False|0|0||7|True|3|2685|
52|True|True|False|False|False|False|0|0||8|True|3|3280|
53|True|True|False|False|False|False|0|0||9|True|3|3374|
54|True|True|False|False|False|False|0|0||9|True|3|3444|
55|True|True|False|False|False|False|0|0||10|True|3|3896|
56|False|False|False|False|True|False|0|0|||False|3|4131|
57|True|True|False|False|False|False|0|0||9|True|3|4390|
58|True|True|False|False|False|False|0|0||8|True|3|4995|
59|False|False|False|False|True|False|0|0|||False|3|5030|
60|True|True|False|False|False|False|0|0||10|True|4|61|
61|True|True|False|False|False|False|0|0||10|True|4|407|
62|True|True|False|False|False|False|0|0||9|True|4|1648|
63|False|False|False|False|False|False|0|0|||False|4|1844|
64|True|True|False|False|False|False|0|0||10|False|4|1850|
65|True|True|False|False|False|False|0|0||8|False|4|1858|
66|True|True|False|False|False|False|0|0||10|True|4|2012|
67|True|True|False|False|False|False|0|0||9|True|4|2023|
68|True|True|False|False|False|False|0|0||10|True|4|2054|
69|True|True|False|False|False|False|0|0||10|True|4|2259|
70|True|True|False|False|False|False|0|0||9|True|4|2590|
71|True|True|False|False|False|False|0|0||9|True|4|2790|
72|False|False|False|False|False|False|0|0|||False|4|3288|
73|True|True|False|False|False|False|0|0||10|True|4|3313|
74|False|False|False|False|False|False|0|0|||False|4|3612|
75|True|True|False|False|False|False|0|0||9|True|4|3742|
76|True|True|False|False|False|False|0|0||10|True|4|3892|
77|True|True|False|False|False|False|0|0||10|False|4|4191|
78|True|True|False|False|False|False|0|0||10|False|4|4201|
79|True|True|False|False|False|False|0|0||10|True|4|4502|
80|True|True|False|False|False|False|0|0||10|True|4|4571|
81|True|True|False|False|False|False|0|0||10|False|4|4626|
82|False|False|False|False|False|False|0|0|||False|4|5098|
83|True|True|False|False|False|False|0|0||9|True|4|5230|
84|True|True|False|False|False|False|0|0||10|True|4|5421|
85|True|True|False|False|False|False|0|0||10|False|5|169|
86|True|True|False|False|False|False|0|0||8|True|5|212|
87|True|True|False|False|False|False|0|0||10|False|5|215|
88|True|True|False|False|False|False|0|0||10|True|5|1095|
89|True|True|False|False|False|False|0|0||8|True|5|1566|
90|True|True|False|False|False|False|0|0||10|True|5|1931|
91|True|True|False|False|False|False|0|0||10|True|5|2023|
92|True|True|False|False|False|False|0|0||10|True|5|2394|
93|True|True|False|False|False|False|0|0||10|True|5|2544|
94|True|True|False|False|False|False|0|0||10|True|5|2868|
95|True|True|False|False|False|False|0|0||10|True|5|2899|
96|False|False|False|False|False|False|0|0|||False|5|3064|
97|True|True|False|False|False|False|0|0||10|True|5|3285|
98|True|True|False|False|False|False|0|0||10|True|5|3476|
99|True|True|False|False|False|False|0|0||10|True|5|3589|
100|True|True|False|False|False|False|0|0||10|False|5|3601|
101|True|True|False|False|False|False|0|0||10|True|5|3931|
102|True|True|False|False|False|False|0|0||10|True|5|4272|
103|False|False|False|False|False|False|0|0|||False|5|4360|
104|False|False|False|False|False|False|0|0|||False|5|4462|
105|True|True|False|False|False|False|0|0||10|True|5|4626|
106|True|True|False|False|False|False|0|0||10|True|5|5066|
107|True|True|False|False|False|False|0|0||10|True|5|5105|
108|True|True|False|False|False|False|0|0||10|True|5|5416|
109|True|True|False|False|False|False|0|0||10|True|6|259|
110|True|True|False|False|False|False|0|0||10|True|6|407|
111|True|True|False|False|False|False|0|0||10|True|6|477|
112|True|True|False|False|False|False|0|0||10|True|6|540|
113|True|True|False|False|False|False|0|0||10|True|6|747|
114|True|True|False|False|False|False|0|0||10|True|6|1371|
115|True|True|False|False|False|False|0|0||10|True|6|1515|
116|True|True|False|False|False|False|0|0||10|True|6|1766|
117|True|True|False|False|False|False|0|0||10|True|6|1901|
118|True|True|False|False|False|False|0|0||10|True|6|2008|
119|True|True|False|False|False|False|0|0||10|True|6|2152|
120|True|True|False|False|False|False|0|0||10|True|6|2586|
121|True|True|False|False|False|False|0|0||10|True|6|2587|
122|True|True|False|False|False|False|0|0||10|True|6|3087|
123|True|True|False|False|False|False|0|0||10|True|6|3220|
124|True|True|False|False|False|False|0|0||10|True|6|3502|
125|True|True|False|False|False|False|0|0||10|True|6|3519|
126|True|True|False|False|False|False|0|0||10|True|6|3528|
127|True|True|False|False|False|False|0|0||10|True|6|3809|
128|True|True|False|False|False|False|0|0||10|True|6|3892|
129|True|True|False|False|False|False|0|0||10|True|6|3910|
130|True|True|False|False|False|False|0|0||10|True|6|3997|
131|True|True|False|False|False|False|0|0||10|True|6|4049|
132|True|True|False|False|False|False|0|0||10|True|6|4502|
133|True|True|False|False|False|False|0|0||10|False|6|4626|
134|True|True|False|False|False|False|0|0||10|True|6|5512|
135|False|False|False|False|False|False|0|0|||False|7|19|
136|False|False|False|False|False|False|0|0|||False|7|61|
137|False|False|False|False|False|False|0|0|||False|7|448|
138|False|False|False|False|False|False|0|0|||False|7|495|
139|False|False|False|False|False|False|0|0|||False|7|505|
140|False|False|False|False|False|False|0|0|||False|7|608|
141|False|False|False|False|False|False|0|0|||False|7|700|
142|False|False|False|False|False|False|0|0|||False|7|979|
143|False|False|False|False|False|False|0|0|||False|7|986|
144|False|False|False|False|False|False|0|0|||False|7|1715|
145|False|False|False|False|False|False|0|0|||False|7|1844|
146|False|False|False|False|False|False|0|0|||False|7|1923|
147|False|False|False|False|False|False|0|0|||False|7|2891|
148|False|False|False|False|False|False|0|0|||False|7|2911|
149|False|False|False|False|False|False|0|0|||False|7|3047|
150|False|False|False|False|True|False|0|0|||False|7|3086|
151|False|False|False|False|False|False|0|0|||False|7|4360|
152|False|False|False|False|False|False|0|0|||False|7|4682|
153|False|False|False|False|False|False|0|0|||False|7|4991|
154|False|False|False|False|False|False|0|0|||False|7|5204|
155|False|False|False|False|False|False|0|0|||False|7|5293|
156|True|True|False|False|False|False|0|0||10|True|8|269|
157|False|False|False|False|False|False|0|0|||True|8|539|
158|False|False|False|False|False|False|0|0|||False|8|934|
159|True|True|False|False|False|False|0|0||10|True|8|935|
160|True|True|False|False|False|False|0|0||10|True|8|1406|
161|False|False|False|False|True|False|0|0|||False|8|1515|
162|True|True|False|False|False|False|0|0||10|True|8|1781|
163|True|True|False|False|False|False|0|0||10|True|8|1833|
164|False|False|False|False|False|False|0|0|||False|8|1850|
165|True|True|False|False|False|False|0|0||10|True|8|1920|
166|True|True|False|False|False|False|0|0||10|True|8|2174|
167|False|False|False|False|False|False|0|0|||False|8|2569|
168|True|True|False|False|False|False|0|0||10|True|8|3173|
169|True|True|False|False|False|False|0|0||10|True|8|3374|
170|True|True|False|False|False|False|0|0||10|True|8|4049|
171|True|True|False|False|False|False|0|0||10|True|8|4451|
172|True|True|False|False|False|False|0|0||10|True|8|4866|
173|True|True|False|False|False|False|0|0||10|False|9|21|
174|True|True|False|False|False|False|0|0||10|False|9|22|
175|True|True|False|False|False|False|0|0||10|False|9|23|
176|True|True|False|False|False|False|0|0||10|False|9|24|
177|True|True|False|False|False|False|0|0||10|False|9|25|
178|True|True|False|False|False|False|0|0||10|False|9|26|
179|False|False|False|False|False|False|0|0|||False|9|27|
180|True|True|False|False|False|False|0|0||10|False|9|28|
181|True|True|False|False|False|False|0|0||10|False|9|29|
182|False|False|False|False|False|False|0|0|||False|9|30|
183|False|False|False|False|False|False|0|0|||False|9|31|
184|False|False|False|False|False|False|0|0|||False|9|32|
185|True|True|False|False|False|False|0|0||10|False|9|33|
186|False|False|False|False|False|False|0|0|||False|9|34|
187|True|True|False|False|False|False|0|0||10|False|9|35|
188|True|True|False|False|False|False|0|0||10|False|9|36|
189|True|True|False|False|False|False|0|0||10|False|9|37|
190|True|True|False|False|False|False|0|0||10|False|9|38|
191|True|True|False|False|False|False|0|0||10|False|9|39|
192|True|True|False|False|False|False|0|0||10|False|9|40|
193|False|False|False|False|False|False|0|0|||False|9|41|
194|True|True|False|False|False|False|0|0||10|False|9|42|
195|False|False|False|False|False|False|0|0|||False|9|43|
196|False|False|False|False|False|False|0|0|||False|9|44|
197|True|True|False|False|False|False|0|0||10|False|9|45|
198|True|True|False|False|False|False|0|0||10|False|9|46|
199|True|True|False|False|False|False|0|0||10|False|9|47|
200|True|True|False|False|False|False|0|0||10|False|9|48|
201|True|True|False|False|False|False|0|0||9|True|10|105|
202|True|True|False|False|False|False|0|0||10|False|10|140|
203|False|False|False|False|True|False|0|0|||False|10|212|
204|False|False|False|False|False|False|0|0|'np'||False|10|481|
205|True|True|False|False|False|False|0|0||10|True|10|747|
206|True|True|False|False|False|False|0|0||10|True|10|856|
207|True|True|False|False|False|False|0|0||10|True|10|987|
208|False|True|False|False|False|False|0|0|||True|10|1074|
209|True|True|False|False|False|False|0|0||10|True|10|1164|
210|True|True|False|False|False|False|0|0||7|True|10|1209|
211|False|True|False|False|False|False|0|0|||True|10|1494|
212|True|True|False|False|False|False|0|0||8|True|10|1985|
213|True|True|False|False|False|False|0|0||10|True|10|2161|
214|False|False|False|False|False|False|0|0|'np'||False|10|2280|
215|False|False|False|False|True|False|0|0|||False|10|2298|
216|True|True|False|False|False|False|0|0||9|True|10|2433|
217|True|True|False|False|False|False|0|0||10|True|10|2899|
218|True|True|False|False|False|False|0|0||6|True|10|2911|
219|False|False|False|False|True|False|0|0|||False|10|3014|
220|True|True|False|False|False|False|0|0||10|True|10|3047|
221|True|True|False|False|False|False|0|0||10|True|10|3889|
222|True|True|False|False|False|False|0|0||10|True|10|4594|
223|False|False|False|False|False|False|0|0|'2 asistencias'||False|10|5098|
224|False|True|False|False|False|False|0|0|'5 asistencias'||False|10|5237|
225|True|True|False|False|False|False|0|0||9|True|10|5396|
226|True|True|False|False|False|False|0|0||10|True|10|5456|
227|False|False|False|False|False|False|0|0|'2 asistencias'||False|10|5469|
228|False|False|False|False|False|False|0|0|||False|11|19|
229|True|True|False|False|False|False|0|0||10|True|11|494|
230|False|False|False|False|True|False|0|0|||False|11|797|
231|False|False|False|False|True|False|0|0|||False|11|935|
232|False|False|False|False|False|False|0|0|||False|11|1209|
233|True|True|False|False|False|False|0|0||9|True|11|1345|
234|True|True|False|False|False|False|0|0||10|True|11|1424|
235|True|True|False|False|False|False|0|0||10|True|11|1637|
236|True|True|False|False|False|False|0|0||10|True|11|1720|
237|True|True|False|False|False|False|0|0||10|True|11|2007|
238|True|True|False|False|False|False|0|0||8|True|11|2116|
239|True|True|False|False|False|False|0|0||8|True|11|2527|
240|False|False|False|False|False|False|0|0|||False|11|2812|
241|True|True|False|False|False|False|0|0||9|True|11|2827|
242|True|True|False|False|False|False|0|0||10|True|11|3850|
243|True|True|False|False|False|False|0|0||9|True|11|4170|
244|False|False|False|False|False|False|0|0|||False|11|5019|
245|False|False|False|False|False|False|0|0|||False|11|5220|
246|False|False|False|False|True|False|0|0|||False|11|5225|
247|True|True|False|False|False|False|0|0||8|True|11|5379|
248|True|True|False|False|False|False|0|0||10|True|12|613|
249|True|True|False|False|False|False|0|0||10|True|12|627|
250|True|True|False|False|False|False|0|0||10|True|12|1232|
251|False|True|False|False|False|False|0|0|||True|12|1377|
252|True|True|False|False|False|False|0|0||10|True|12|1463|
253|True|True|False|False|False|False|0|0||9|True|12|1703|
254|True|True|False|False|False|False|0|0||10|True|12|1864|
255|True|True|False|False|False|False|0|0||10|True|12|1933|
256|True|True|False|False|False|False|0|0||10|True|12|2032|
257|True|True|False|False|False|False|0|0||9|True|12|2384|
258|False|True|False|False|False|False|0|0|||True|12|2579|
259|True|True|False|False|False|False|0|0||10|True|12|2619|
260|False|False|False|False|False|False|0|0|||False|12|3231|
261|True|True|False|False|False|False|0|0||10|True|12|3240|
262|True|True|False|False|False|False|0|0||10|True|12|3302|
263|True|True|False|False|False|False|0|0||10|True|12|3431|
264|True|True|False|False|False|False|0|0||10|True|12|3472|
265|True|True|False|False|False|False|0|0||10|True|12|4131|
266|True|True|False|False|False|False|0|0||10|True|12|4511|
267|True|True|False|False|False|False|0|0||10|True|12|4919|
268|True|True|False|False|False|False|0|0||10|True|12|5369|
269|True|True|False|False|False|False|0|0||9|True|13|124|
270|True|True|False|False|False|False|0|0||10|True|13|477|
271|False|False|False|False|False|False|0|0|||False|13|581|
272|False|False|False|False|False|False|0|0|||False|13|817|
273|True|True|False|False|False|False|0|0||10|True|13|1076|
274|True|True|False|False|False|False|0|0||10|True|13|1232|
275|True|True|False|False|False|False|0|0||10|True|13|1352|
276|True|True|False|False|False|False|0|0||10|True|13|1843|
277|False|False|False|False|False|False|0|0|||False|13|1927|
278|False|False|False|False|False|False|0|0|||False|13|2065|
279|True|True|False|False|False|False|0|0||10|True|13|2725|
280|False|False|False|False|False|False|0|0|||False|13|2776|
281|True|True|False|False|False|False|0|0||10|True|13|3024|
282|False|False|False|False|False|False|0|0|||False|13|3200|
283|True|True|False|False|False|False|0|0||10|True|13|3666|
284|True|True|False|False|False|False|0|0||10|True|13|3972|
285|True|True|False|False|False|False|0|0||10|True|13|4201|
286|True|True|False|False|False|False|0|0||9|True|13|4387|
287|True|True|False|False|False|False|0|0||8|True|13|4748|
288|True|True|False|False|False|False|0|0||10|True|13|4904|
289|False|False|False|False|False|False|0|0|||False|13|5098|
290|True|True|False|False|False|False|0|0||10|True|13|5188|
291|True|True|False|False|False|False|0|0||10|True|13|5220|
292|True|True|False|False|False|False|0|0||10|True|13|5428|
293|True|True|False|False|False|False|0|0||9|True|13|5493|
294|True|True|False|False|False|False|0|0||10|True|14|283|
295|True|True|False|False|False|False|0|0||10|True|14|472|
296|True|True|False|False|False|False|0|0||10|True|14|987|
297|False|False|False|False|False|False|0|0|||False|14|1059|
298|False|False|False|False|False|False|0|0|||False|14|1450|
299|True|True|False|False|False|False|0|0||10|True|14|1670|
300|True|True|False|False|False|False|0|0||10|True|14|1720|
301|True|True|False|False|False|False|0|0||10|True|14|1738|
302|True|True|False|False|False|False|0|0||10|True|14|1864|
303|False|True|False|False|False|False|0|0||7|True|14|2094|
304|True|True|False|False|False|False|0|0||10|True|14|3173|
305|True|True|False|False|False|False|0|0||10|True|14|3513|
306|True|True|False|False|False|False|0|0||10|True|14|4367|
307|False|True|False|False|False|False|0|0|||False|14|4488|
308|False|True|False|False|False|False|0|0|||False|14|4914|
309|True|True|False|False|False|False|0|0||10|True|14|5019|
310|True|True|False|False|False|False|0|0||10|True|14|5469|
311|False|False|False|False|False|False|0|0|||False|15|60|
312|True|True|False|False|False|False|0|0||10|True|15|477|
313|True|True|False|False|False|False|0|0||10|True|15|747|
314|False|False|False|False|True|False|0|0|||False|15|754|
315|False|False|False|False|False|False|0|0|||False|15|991|
316|False|False|False|False|False|False|0|0|||True|15|1103|
317|True|True|False|False|False|False|0|0||10|True|15|1814|
318|True|True|False|False|False|False|0|0||10|False|15|1864|
319|True|True|False|False|False|False|0|0||10|True|15|1901|
320|False|False|False|False|False|False|0|0|||False|15|2109|
321|False|False|False|False|False|False|0|0|||False|15|2619|
322|True|True|False|False|False|False|0|0||10|True|15|3086|
323|True|True|False|False|False|False|0|0||10|False|15|3372|
324|True|True|False|False|False|False|0|0||10|True|15|3528|
325|False|False|False|False|True|False|0|0|||False|15|3880|
326|True|True|False|False|False|False|0|0||10|True|15|3892|
327|True|True|False|False|False|False|0|0||10|True|15|4622|
328|True|True|False|False|False|False|0|0||10|True|15|4626|
329|True|True|False|False|False|False|0|0||10|False|15|4960|
330|False|False|False|False|False|False|0|0|||False|15|5012|
331|True|True|False|False|False|False|0|0||10|True|15|5421|
332|True|True|False|False|False|False|0|0||10|True|15|5516|
333|True|True|False|False|False|False|0|0||10|True|16|407|
334|False|False|False|False|False|False|0|0|||False|16|747|
335|True|True|False|False|False|False|0|0||8|True|16|1103|
336|True|True|False|False|False|False|0|0||8|True|16|1147|
337|True|True|False|False|False|False|0|0||8|True|16|1864|
338|False|False|False|False|False|False|0|0|||False|16|2527|
339|True|True|False|False|False|False|0|0||8|True|16|2725|
340|True|True|False|False|False|False|0|0||10|True|16|3259|
341|True|True|False|False|False|False|0|0||10|False|16|3269|
342|True|True|False|False|False|False|0|0||8|True|16|3302|
343|True|True|False|False|False|False|0|0||10|True|16|3519|
344|True|True|False|False|False|False|0|0||10|True|16|3742|
345|True|True|False|False|False|False|0|0||10|True|16|3892|
346|True|True|False|False|False|False|0|0||10|True|16|3910|
347|True|True|False|False|False|False|0|0||8|True|16|4036|
348|True|True|False|False|False|False|0|0||8|True|16|4224|
349|False|False|False|False|False|False|0|0|||False|16|4622|
350|True|True|False|False|False|False|0|0||10|True|16|4626|
351|True|True|False|False|False|False|0|0||8|True|16|5220|
352|True|True|False|False|False|False|0|0||8|True|16|5379|
353|True|True|False|False|False|False|0|0||8|False|16|5516|
354|False|True|False|False|False|False|0|0|'NP'||False|17|192|
355|False|False|False|False|False|False|0|0|'NP'||False|17|232|
356|True|True|False|False|False|False|0|0||10|True|17|247|
357|True|True|False|False|False|False|0|0||10|True|17|772|
358|True|True|False|False|False|False|0|0||10|True|17|1463|
359|True|True|False|False|False|False|0|0||9|True|17|1703|
360|False|False|False|False|True|False|0|0|||False|17|1738|
361|True|True|False|False|False|False|0|0||10|True|17|1864|
362|True|True|False|False|False|False|0|0||9|True|17|2174|
363|True|True|False|False|False|False|0|0||10|False|17|2241|
364|True|True|False|False|False|False|0|0||10|True|17|2517|
365|False|False|False|False|False|False|0|0|'NP'||False|17|2527|
366|True|True|False|False|False|False|0|0||10|True|17|2634|
367|True|True|False|False|False|False|0|0||10|True|17|2696|
368|False|False|False|False|False|False|0|0|'NP'||False|17|2725|
369|True|True|False|False|False|False|0|0||10|True|17|2831|
370|False|False|False|False|True|False|0|0|||False|17|3020|
371|True|True|False|False|False|False|0|0||10|True|17|3237|
372|False|False|False|False|True|False|0|0|||False|17|3528|
373|False|False|False|False|False|False|0|0|'NP'||False|17|4151|
374|False|False|False|False|True|False|0|0|||False|17|4166|
375|True|True|False|False|False|False|0|0||10|True|17|4386|
376|True|True|False|False|False|False|0|0||10|False|17|4432|
377|False|True|False|False|False|False|0|0|'NP'||False|17|4730|
378|False|True|False|False|False|False|0|0|'NP'||False|17|4928|
379|True|True|False|False|False|False|0|0||10|True|17|5012|
380|True|True|False|False|False|False|0|0||10|True|17|5098|
381|True|True|False|False|False|False|0|0||10|True|17|5193|
382|True|True|False|False|False|False|0|0||10|True|18|140|
383|True|True|False|False|False|False|0|0||10|True|18|1738|
384|True|True|False|False|False|False|0|0||10|False|18|2288|
385|True|True|False|False|False|False|0|0||10|False|18|2355|
386|False|False|False|False|False|False|0|0|||False|18|2688|
387|False|False|False|False|False|False|0|0|||False|18|2812|
388|True|True|False|False|False|False|0|0||10|True|18|2827|
389|True|True|False|False|False|False|0|0||10|True|18|3552|
390|True|True|False|False|False|False|0|0||10|True|18|3910|
391|True|True|False|False|False|False|0|0||10|False|18|4059|
392|True|True|False|False|False|False|0|0||8|False|18|4325|
393|True|True|False|False|False|False|0|0||10|False|18|4347|
394|False|False|False|False|False|False|0|0|||False|18|4367|
395|False|False|False|False|False|False|0|0|||False|18|4488|
396|False|False|False|False|False|False|0|0|||False|18|5012|
397|False|False|False|False|False|False|0|0|||False|18|5098|
398|True|True|False|False|False|False|0|0||8|False|18|5379|
399|True|True|False|False|False|False|0|0||10|True|18|5531|
400|False|False|False|False|True|False|0|0|||False|19|9|
401|True|True|False|False|False|False|0|0||10|True|19|233|
402|True|True|False|False|False|False|0|0||10|True|19|448|
403|False|True|False|False|False|False|0|0||5|True|19|929|
404|False|True|False|False|False|False|0|0||5|True|19|951|
405|False|False|False|False|True|False|0|0|||False|19|1782|
406|True|True|False|False|False|False|0|0||9|True|19|2012|
407|True|True|False|False|False|False|0|0||8|True|19|2018|
408|True|True|False|False|False|False|0|0||10|True|19|2155|
409|True|True|False|False|False|False|0|0||10|True|19|2360|
410|False|False|False|False|False|False|0|0|||False|19|2527|
411|True|True|False|False|False|False|0|0||6|True|19|2748|
412|True|True|False|False|False|False|0|0||8|True|19|2925|
413|True|True|False|False|False|False|0|0||10|True|19|2996|
414|True|True|False|False|False|False|0|0||10|True|19|3150|
415|False|True|False|False|False|False|0|0||5|True|19|3253|
416|True|True|False|False|False|False|0|0||10|True|19|3280|
417|False|False|False|False|False|False|0|0|||False|19|3540|
418|False|True|False|False|False|False|0|0||5|True|19|3732|
419|True|True|False|False|False|False|0|0||10|True|19|3802|
420|False|False|False|False|True|False|0|0|||False|19|3867|
421|True|True|False|False|False|False|0|0||10|True|19|3896|
422|False|False|False|False|False|False|0|0|||False|19|4365|
423|True|True|False|False|False|False|0|0||8|True|19|4386|
424|True|True|False|False|False|False|0|0||9|False|19|4538|
425|True|True|False|False|False|False|0|0||10|True|19|4750|
426|True|True|False|False|False|False|0|0||10|True|19|4846|
427|False|False|False|False|False|False|0|0|||False|19|5098|
428|True|True|False|False|False|False|0|0||10|True|20|5|
429|False|False|False|False|True|False|0|0|||False|20|9|
430|False|False|False|False|True|False|0|0|||False|20|12|
431|True|True|False|False|False|False|0|0||10|True|20|448|
432|True|True|False|False|False|False|0|0||10|True|20|1402|
433|True|True|False|False|False|False|0|0||10|True|20|1446|
434|True|True|False|False|False|False|0|0||10|True|20|1670|
435|True|True|False|False|False|False|0|0||10|True|20|1762|
436|True|True|False|False|False|False|0|0||10|True|20|2018|
437|True|True|False|False|False|False|0|0||10|True|20|2493|
438|False|False|False|False|True|False|0|0|||False|20|2590|
