1|2014|1|i|2013-12-09 00:00:00|2013-12-13 00:00:00|09:00|13:00|Lu, Ma, Mi y Vi|4|9, 10, 11 y 13 de diciembre de 2013|6||18|10||||101|6|
2|2014|1|i|2014-01-06 00:00:00|2014-01-10 00:00:00|12:00|15:00|Lu a Vi|5|6 al 10 de enero de 2014|6||14|6||||102|3|
3|2014|1|i|2014-01-13 00:00:00|2014-01-17 00:00:00|09:00|13:00|Lu a Vi|5|13 al 17 enero de 2014|6||16|6||||103|3|
4|2014|1|i|2014-01-13 00:00:00|2014-01-17 00:00:00|15:00|19:00|Lu a Vi|5|13 al 17 de enero de 2014|6||12|8||||104|3|
5|2014|1|i|2014-01-20 00:00:00|2014-01-23 00:00:00|16:00|20:00|Lu a Ju|4|20 al 23 de enero de 2014|6||12|8||||105|3|
6|2014|1|i|2014-01-13 00:00:00|2014-01-17 00:00:00|10:00|14:00|Lu a Vi|5|13 al 17 de enero de 2014|6||20|10||||295|9|
7|2014|1|i|2014-01-13 00:00:00|2014-01-17 00:00:00|15:00|19:00|Lu, Mi y Vi|3|13, 15 y 17 de enero de 2014|6||15|8||||298|9|
8|2014|1|i|2014-01-06 00:00:00|2014-01-10 00:00:00|10:00|14:00|Lu a vi|5|6 al 10 de enero de 2014|6||18|10||||309|6|
9|2014|1|i|2014-01-20 00:00:00|2014-01-24 00:00:00|10:00|14:00|Lu a Vi|5|20 al 24 de enero de 2014|6||15|8||||310|6|
10|2014|1|i|2014-01-06 00:00:00|2014-01-10 00:00:00|16:00|20:00|Lu a Vi|5|6 al 10 enero de 2014|6||16|8||||609|9|
11|2014|1|i|2014-01-06 00:00:00|2014-01-10 00:00:00|10:00|14:00|Lu a Vi|5|6 al 10 de enero de 2014|6||20|10||||610|9|
12|2014|1|i|2014-01-13 00:00:00|2014-01-17 00:00:00|10:00|14:00|Lu a Vi|5|13 al 17 de enero de 2014|6||16|8||||611|6|
13|2014|1|i|2014-01-20 00:00:00|2014-01-24 00:00:00|09:00|14:00|Lu a Vi|5|20 al 24 de enero de 2014|6||16|8||||612|9|
14|2014|1|i|2014-01-20 00:00:00|2014-01-23 00:00:00|16:00|19:00|Lu a Ju|4|20 al 23 de enero de 2014|6||12|6||||613|6|
15|2014|1|i|2013-12-02 00:00:00|2013-12-09 00:00:00|16:00|20:00|Lu a Vi|6|2 al 9 de diciembre de 2013|6||16|8||||730|6|
16|2014|1|i|2014-01-07 00:00:00|2014-01-17 00:00:00|16:00|20:00|Ma a Vi|7|7, 8, 9, 10,13, 15 y 17 de enero de 2014|6||16|8||||732|6|
17|2014|1|s|2013-09-23 00:00:00|2013-10-25 00:00:00|16:00|18:00|Lu, Mi y Vi|15|23 de septiembre al  25 de octubre de 2013|6||15|8||||98|3|
18|2014|1|s|2013-09-28 00:00:00|2013-10-26 00:00:00|09:00|13:00|Sá|5|28 de septiembre, 5, 12, 19 y 26 de octubre de 2013|6||12|6||||99|3|
19|2014|1|s|2013-10-07 00:00:00|2013-10-18 00:00:00|10:30|13:30|Lu, Mi y Vi|6|7, 9, 11, 14, 16 y 18 de octubre de 2013|6||14|6||||100|3|
20|2014|1|s|2013-09-23 00:00:00|2013-10-07 00:00:00|17:00|19:00|Lu y Mi|5|23, 25 y 30 de septiembre, 2 y 7 de octubre de 2013|6||30|15||||205|9|
21|2014|1|s|2013-09-09 00:00:00|2013-09-13 00:00:00|12:00|16:00|Lu a Vi|5|9 al 13 de septiembre de 2013|6||12|8||||303|6|
22|2014|1|s|2013-10-03 00:00:00|2013-10-31 00:00:00|16:00|20:00|Ju|5|3, 10, 17, 24 y 31 de octubre de 2013|6||15|8||||306|6|
23|2014|1|s|2013-09-27 00:00:00|2013-10-25 00:00:00|10:00|14:00|Vi|5|27 de septiembre, 4, 11, 18 y 25 de octubre de 2013|6||15|8||||308|6|
24|2014|1|s|2013-09-28 00:00:00|2013-10-26 00:00:00|09:00|13:00|Sá|5|28 de septiembre, 5, 12, 19 y 26 de octubre de 2013|6||20|10||||570|6|
25|2014|1|s|2013-10-07 00:00:00|2013-10-23 00:00:00|17:00|19:30|Lu, Mi y Vi|8|7, 9, 11, 14, 16, 18, 21, 23 de octubre de 2013|6||20|10||||608|6|
26|2014|1|s|2013-09-17 00:00:00|2013-10-01 00:00:00|16:00|20:00|Ma y Ju|5|17, 19, 24, 26 de septiembre y 1 de octubre de 2013|6||12|6||||609|6|
27|2014|2|i|2014-06-23 00:00:00|2014-06-27 00:00:00|16:00|19:00|Lu a Vi|5|23 al 27 de junio de 2014|6||16|8||||53|3|
28|2014|2|i|2014-06-30 00:00:00|2014-07-04 00:00:00|10:00|14:00|Lu a Vi|5|30 de junio al 4 de julio de 2014|6||16|8||||104|3|
29|2014|2|i|2014-06-10 00:00:00|2014-06-13 00:00:00|10:00|14:00|Ma a Vi|4|10 al 13 de junio de 2014|6||16|8||||105|3|
30|2014|2|i|2014-06-09 00:00:00|2014-06-13 00:00:00|17:00|20:00|Lu a Vi|5|9 al 13 de junio de 2014|6||16|8||||109|3|
31|2014|2|i|2014-06-16 00:00:00|2014-06-27 00:00:00|08:00|10:00|Lu a Vi|10|16 al 27 de junio de 2014|6||16|8||||110|3|
32|2014|2|i|2014-07-28 00:00:00|2014-08-01 00:00:00|10:00|13:00|Lu a Vi|5|28 de julio al 1 de agosto de 2014|6||16|8||||111|3|
33|2014|2|i|2014-06-23 00:00:00|2014-06-27 00:00:00|16:00|20:00|Lu a Vi|5|23 al 27 de junio de 2014|6||20|8||||254|6|
34|2014|2|i|2014-06-16 00:00:00|2014-06-20 00:00:00|10:00|14:00|Lu a Vi|5|16 al 20 de junio de 2014|6||20|8||||306|6|
35|2014|2|i|2014-07-01 00:00:00|2014-07-04 00:00:00|09:00|14:00|Ma a Vi|20|1 al 4 de julio de 2014|6||20|10||||310|6|
36|2014|2|i|2014-06-16 00:00:00|2014-06-20 00:00:00|16:00|20:00|Lu a Vi|5|16 al 20 de junio de 2014|6||15|8||||313|6|
37|2014|2|i|2014-06-09 00:00:00|2014-06-13 00:00:00|10:00|14:00|Lu a Vi|5|9 al 13 de junio de 2014|6||17|9||||402|6|
38|2014|2|i|2014-06-23 00:00:00|2014-06-30 00:00:00|10:00|14:00|Lu a Lu|6|23 al 30 de junio de 2014|6||17|9||||403|6|
39|2014|2|i|2014-06-30 00:00:00|2014-07-04 00:00:00|10:00|14:00|Lu a Vi|5|30 de junio al 4 de julio de 2014|6||16|10||||606|9|
40|2014|2|i|2014-06-09 00:00:00|2014-06-13 00:00:00|16:00|20:00|Lu a Vi|5|9 al 13 de junio de 2014|6||16|10||||609|6|
41|2014|2|i|2014-06-16 00:00:00|2014-06-20 00:00:00|10:00|14:00|Lu a Vi|0|16 al 20 de junio de 2014|6||16|10||||616|9|
42|2014|2|i|2014-06-16 00:00:00|2014-06-20 00:00:00|10:00|12:00|Lu a Vi|5|16 al 20 de junio de 2014|6||10|5||||617|5|
43|2014|2|i|2014-06-23 00:00:00|2014-06-27 00:00:00|10:00|14:00|Lu a Vi|5|23 al 27 de junio de 2014|6||16|10||||618|9|
44|2014|2|i|2014-06-23 00:00:00|2014-06-27 00:00:00|16:00|19:00|Lu a Vi|5|23 al 27 de junio de 2014|6||16|10||||619|9|
45|2014|2|i|2014-06-30 00:00:00|2014-07-03 00:00:00|16:00|20:00|Lu a Ju|4|30 de junio al 3 de julio de 2014|6||14|10||||620|6|
46|2014|2|s|2014-03-22 00:00:00|2014-04-05 00:00:00|09:00|14:00|Sá|3|22, 29 de marzo y 5 de abril|6||14|7||||106|3|
47|2014|2|s|2014-03-24 00:00:00|2014-04-11 00:00:00|15:00|18:00|Lu, Mi y Vi|9|24, 26, 28 y 31 de marzo, 2, 4, 7, 9 y 11 de abril de 2014|6||12|6||||107|3|
48|2014|2|s|2014-04-21 00:00:00|2014-05-12 00:00:00|13:00|15:00|Lu, Mi y Vi|10|21, 23, 25, 28 y 30 de abril, 2, 5, 7, 9 y 12 de mayo de 2014|6||15|3||||108|3|
49|2014|2|s|2014-03-28 00:00:00|2014-05-02 00:00:00|10:00|14:00|Ju|5|28 de marzo, 4, 11, 25 de abril y 2 de mayo de 2014|6||15|8||||309|6|
50|2014|2|s|2014-03-18 00:00:00|2014-04-29 00:00:00|11:00|14:00|Ma|6|18, 25 de marzo, 1, 8, 22 y 29 de abril de 2014|6||15|8||||311|6|
51|2014|2|s|2014-03-22 00:00:00|2014-04-05 00:00:00|09:00|14:00|Sá|3|22, 29 de marzo y 5 de abril de 2014|6||15|10||||312|6|
52|2014|2|s|2014-02-25 00:00:00|2014-06-03 00:00:00|12:00|13:30|Ma|8|25 de febrero al 3 de junio de 2014|6||12|6||||410|6|
53|2014|2|s|2014-02-26 00:00:00|2014-06-04 00:00:00|12:00|13:30|Mi|8|26 de febrero al 4 de junio de 2014|6||4|2||||410|6|
54|2014|2|s|2014-04-25 00:00:00|2014-05-09 00:00:00|17:00|19:00|Mi y Vo|5|25, 30 de abril, 2, 7 y 9 de mayo de 2014|6||30|15||||529|9|
55|2014|2|s|2014-04-21 00:00:00|2014-05-02 00:00:00|17:00|20:00|Lu, Mi y Vi|6|21, 23, 25, 28, 30 de abril y 2 de mayo de 2014|6||14|8||||614|6|
56|2014|2|s|2014-05-05 00:00:00|2014-05-09 00:00:00|10:00|14:00|Lu, Mi y Vi|3|5, 7 y 9 de mayo de 2014|6||14|8||||615|6|
57|2015|1|i|2015-01-12 00:00:00|2015-01-16 00:00:00|10:00|14:00|Lu a Vi|5|12 al 16 de enero de 2015|6||16|8||||104|3|
58|2015|1|i|2014-12-08 00:00:00|2014-12-11 00:00:00|10:00|14:00|Lu a Ju|4|8 al 11 de diciembre de 2014|6||16|8||||105|3|
59|2015|1|i|2015-01-19 00:00:00|2015-01-23 00:00:00|09:00|12:00|Lu a Vi|5|19 al 23 de enero de 2015|6||16|8||||114|3|
60|2015|1|i|2015-01-12 00:00:00|2015-01-16 00:00:00|16:00|19:00|Lu a Vi|5|12 al 16 enero de 2015|6||16|8||||115|3|
61|2015|1|i|2015-01-19 00:00:00|2015-01-23 00:00:00|16:00|19:00|Lu a Vi|5|19 al 23 de enero de 2015|6||12|8||||116|3|
62|2015|1|i|2015-01-05 00:00:00|2015-01-09 00:00:00|08:00|12:00|Lu a Vi|5|5 al 9 de enero de 2015|6||16|8||||117|3|
63|2015|1|i|2015-01-19 00:00:00|2015-01-23 00:00:00|10:00|14:00|Lu a Vi|5|19 al 23 de enero de 2015|6||15|8||||254|6|
64|2015|1|i|2015-01-19 00:00:00|2015-01-23 00:00:00|10:00|14:00|Lu a Vi|5|19 al 23 de enero de 2015|6||15|8||||295|9|
65|2015|1|i|2015-01-12 00:00:00|2015-01-16 00:00:00|16:00|20:00|Lu a Vi|5|12 al 16 de enero de 2015|6||20|10||||310|9|
66|2015|1|i|2014-11-26 00:00:00|2014-12-04 00:00:00|10:00|14:00|Lu a Vi|7|26 de noviembre al 4 de diciembre de 2014|6||17|9||||404|6|
67|2015|1|i|2015-01-12 00:00:00|2015-01-16 00:00:00|09:00|14:00|Lu a Vi|5|12 al 16 de enero de 2015|6||17|9||||405|6|
68|2015|1|i|2015-01-19 00:00:00|2015-01-23 00:00:00|17:00|19:00|Lu a Vi|5|19 al 23 de enero de 2015|6||16|10||||578|6|
69|2015|1|i|2015-01-12 00:00:00|2015-01-16 00:00:00|16:00|19:00|Lu a Vi|5|12 al 16 enero de 2015|6||16|10||||597|6|
70|2015|1|i|2015-01-05 00:00:00|2015-01-09 00:00:00|10:00|14:00|Lu a Vi|5|5 al 9 de enero de 2015|6||16|10||||609|6|
71|2015|1|i|2014-12-01 00:00:00|2014-12-05 00:00:00|10:00|12:00|Lu a Vi|5|1 al 5 de diciembre de 2014|6||10|5||||617|9|
72|2015|1|i|2015-01-05 00:00:00|2015-01-09 00:00:00|16:00|19:00|Lu a Vi|5|5 al 9 de enero de 2015|6||16|10||||624|6|
73|2015|1|i|2015-01-12 00:00:00|2015-01-16 00:00:00|10:00|14:00|Lu a Vi|5|12 al 16 de enero de 2015|6||16|10||||625|9|
74|2015|1|s|2014-09-27 00:00:00|2014-10-25 00:00:00|10:00|13:00|Sa|5|27 de septiembre, 4, 11, 18 y 25 de octubre de 2014|6||16|8||||112|3|
75|2015|1|s|2014-10-15 00:00:00|2014-10-29 00:00:00|17:00|19:00|Lu y Mi|5|15, 20, 22, 27 y 29 de octubre de 2014|6||16|8||||113|3|
76|2015|1|s|2014-10-08 00:00:00|2014-10-22 00:00:00|17:00|19:00|Mi y Vi|5|8, 10, 15, 17 y 22 de octubre de 2014|6||30|15||||206|9|
77|2015|1|s|2014-10-03 00:00:00|2014-10-31 00:00:00|10:00|14:00|Vi|5|3, 10, 17, 24 y 31 de octubre de 2014|6||15|8||||313|6|
78|2015|1|s|2014-10-07 00:00:00|2014-11-04 00:00:00|10:00|14:00|Ma|5|7, 14, 21, 28 de octubre y 4 de noviembre de 2014|6||12|7||||314|6|
79|2015|1|s|2014-09-29 00:00:00|2014-10-03 00:00:00|12:00|15:00|Lu a Vi|5|29 de septiembre al 3 de octubre de 2014|6||20|10||||315|6|
80|2015|1|s|2014-08-12 00:00:00|2014-11-18 00:00:00|13:00|14:00||0|12 de agosto al 18 de noviembre de 2014|6||11|5||||411|6|
81|2015|1|s|2014-09-27 00:00:00|2014-10-25 00:00:00|09:00|13:00|Sá|5|27 de septiembre, 4, 11, 18 y 25 de octubre de 2014|6||16|8||||621|6|
82|2015|1|s|2014-11-03 00:00:00|2014-11-07 00:00:00|10:00|14:00|Lu, Mi, Vi|3|3, 5 y 7 de noviembre de 2014|6||10|7||||622|6|
83|2015|1|s|2014-10-16 00:00:00|2014-10-30 00:00:00|16:00|20:00|Ju|3|16, 23 y 30 de octubre de 2014|6||10|7||||623|6|
84|2015|2|i|2015-06-29 00:00:00|2015-07-03 00:00:00|10:00|14:00|Lu a vi|5|29 de junio al 3 de julio de 2015|6||16|8||||104|3|
85|2015|2|i|2015-06-08 00:00:00|2015-06-12 00:00:00|10:00|14:00|Lu a vi|5|8 al 12 de junio de 2015|6||16|8||||120|3|
86|2015|2|i|2015-06-08 00:00:00|2015-06-12 00:00:00|16:00|18:00|Lu a vi|5|8 al 12 de junio de 2015|6||16|8||||121|3|
87|2015|2|i|2015-06-15 00:00:00|2015-06-19 00:00:00|14:00|17:00|Lu a vi|5|15 al 19 de junio de 2015|6||16|8||||122|3|
88|2015|2|i|2015-06-22 00:00:00|2015-06-26 00:00:00|16:00|19:00|Lu a vi|5|22 al 26 de junio de 2015|6||16|8||||123|3|
89|2015|2|i|2015-06-22 00:00:00|2015-06-26 00:00:00|10:00|12:00|Lu a vi|5|22 al 26 de junio de 2015|6||16|8||||204|3|
90|2015|2|i|2015-06-08 00:00:00|2015-06-12 00:00:00|16:00|20:00|Lu a vi|5|8 al 12 de junio de 2015|6||15|9||||309|6|
91|2015|2|i|2015-06-22 00:00:00|2015-06-26 00:00:00|16:00|20:00|Lu a vi|5|22 al 26 de junio de 2015|6||20|10||||310|6|
92|2015|2|i|2015-06-22 00:00:00|2015-06-26 00:00:00|10:00|14:00|Lu a vi|5|22 al 26 de junio de 2015|6||15|9||||318|9|
93|2015|2|i|2015-06-15 00:00:00|2015-06-19 00:00:00|09:00|14:00|Lu a vi|5|15 al 19 de junio de 2015|6||17|9||||406|6|
94|2015|2|i|2015-06-24 00:00:00|2015-06-30 00:00:00|09:00|14:00|Mi, ju, vi, lu y ma|5|24, 25, 26, 29 y 30 de junio de 2015|6||17|9||||407|6|
95|2015|2|i|2015-06-29 00:00:00|2015-07-03 00:00:00|10:00|14:00|Lu a vi|5|29 de junio al 3 de julio de 2015|6||20|10||||542|9|
96|2015|2|i|2015-07-27 00:00:00|2015-07-31 00:00:00|10:00|14:00|Lu a vi|5|27 al 31 de julio de 2015|6||20|10||||549|6|
97|2015|2|i|2015-06-08 00:00:00|2015-06-12 00:00:00|10:00|14:00|Lu a vi|5|8 al 12 de junio de 2015|6||22|10||||609|6|
98|2015|2|i|2015-06-15 00:00:00|2015-06-19 00:00:00|10:00|14:00|Lu a vi|5|15 al 19 de junio de 2015|6||20|10||||628|9|
99|2015|2|i|2015-06-15 00:00:00|2015-06-19 00:00:00|17:00|19:00|Lu a vi|5|15 al 19 de junio de 2015|6||20|10||||629|6|
100|2015|2|i|2015-06-22 00:00:00|2015-06-26 00:00:00|10:00|12:00|Lu a vi|5|22 al 26 de junio de 2015|6||20|10||||630|22|
101|2015|2|i|2015-06-22 00:00:00|2015-06-29 00:00:00|16:00|20:00|Lu a vi|5|22, 23, 24, 26 y 29 de junio de 2015|6||20|10||||631|9|
102|2015|2|s|2015-03-04 00:00:00|2015-03-25 00:00:00|16:00|18:00|Mi y vi|7|4, 6, 11, 13, 18, 20 y 25 de marzo de 2015|6||16|6||||118|3|
103|2015|2|s|2015-04-11 00:00:00|2015-04-25 00:00:00|09:00|13:00|Sá|3|Sábados 11, 18 y 25 de abril de 2015|6||16|6||||119|3|
104|2015|2|s|2015-03-17 00:00:00|2015-03-24 00:00:00|12:00|16:00|Lu a vi|6|17, 18, 19, 20, 23 y 24 de marzo de 2015|6||15|8||||246|6|
105|2015|2|s|2015-04-08 00:00:00|2015-04-29 00:00:00|16:00|20:00|Mi|4|8, 15, 22 y 29 de abril de 2015|6||15|8||||316|6|
106|2015|2|s|2015-04-11 00:00:00|2015-04-25 00:00:00|09:00|13:00|Sá|3|sábados 11, 18 y 25 de abril de 2015|6||15|8||||317|6|
107|2015|2|s|2015-02-24 00:00:00|2015-06-09 00:00:00|13:00|14:00|Ma|8|24 de febrero al 9 de junio de 2015|6||10|8||||411|6|
108|2015|2|s|2015-04-08 00:00:00|2015-04-22 00:00:00|17:00|19:00|Mi y Vi|5|8,10,15,17 y 22 de abril de 2015|6||30|10||||530|9|
109|2015|2|s|2015-05-04 00:00:00|2015-05-08 00:00:00|10:00|14:00|Lu, Mi y Vi|3|4, 6 y 8 de mayo de 2015|6||16|8||||615|6|
110|2015|2|s|2015-03-18 00:00:00|2015-03-27 00:00:00|16:00|18:00|Lu, mi y vi|5|18, 20, 23, 25 y 27 de marzo de 2015|6||20|10||||626|6|
111|2015|2|s|2015-04-07 00:00:00|2015-04-21 00:00:00|10:00|13:00|Ma y ju|5|7, 9, 14, 16 y 21 de abril de 2015|6||16|8||||627|6|
112|2015|2|s|2015-03-05 00:00:00|2015-05-14 00:00:00|16:30|18:00|Ju|10|5, 12, 19, 26 de marzo, 9, 16, 23, 30 abril, 7 y 14 de mayo de 2015|6||10|5||||742|6|
113|2016|1|i|2016-01-18 00:00:00|2016-01-22 00:00:00|10:00|14:00|Lu a vi|5|18 al 22 de enero de 2016|6||16|10||||104|3|
114|2016|1|i|2016-01-04 00:00:00|2016-01-15 00:00:00|12:00|14:00|Lu a vi|10|4 al 15 de enero de 2016|6||16|8||||110|3|
115|2016|1|i|2016-01-05 00:00:00|2016-01-08 00:00:00|10:00|12:00|Ma a vi|4|5 al 8 de enero de 2016|6||30|10||||127|51|
116|2016|1|i|2016-01-18 00:00:00|2016-01-22 00:00:00|16:00|19:00|Lu a vi|5|18 al 22 de enero de 2016|6||16|8||||128|3|
117|2016|1|i|2016-01-25 00:00:00|2016-01-29 00:00:00|10:00|14:00|Lu a vi|5|25 al 29 de enero de 2016|6||16|8||||129|3|
118|2016|1|i|2016-01-11 00:00:00|2016-01-15 00:00:00|10:00|14:00|Lu a vi|5|11 al 15 de enero de 2016|6||15|8||||310|9|
119|2016|1|i|2016-01-04 00:00:00|2016-01-08 00:00:00|16:00|20:00|Ma a ju|4|4 al 8 de enero de 2016|6||15|8||||324|6|
120|2016|1|i|2016-01-18 00:00:00|2016-01-22 00:00:00|16:00|20:00|Lu a vi|5|18 al 22 de enero de 2016|6||15|8||||325|6|
121|2016|1|i|2016-01-25 00:00:00|2016-01-29 00:00:00|16:00|20:00|Lu a vi|5|25 al 29 de enero de 2016|6||15|8||||326|9|
122|2016|1|i|2016-01-25 00:00:00|2016-01-28 00:00:00|10:00|13:00|Lu a ju|4|25 al 28 de enero de 2016|6||30|10||||446|9|
123|2016|1|i|2016-01-25 00:00:00|2016-01-29 00:00:00|16:00|19:00|Lu a vi|5|25 al 29 de enero de 2016|6||20|10||||447|6|
124|2016|1|i|2016-01-18 00:00:00|2016-01-28 00:00:00|11:00|14:00|Lu-Vi|9|18 al 28 de enero del 2016|6||17|9||||449|45|
125|2016|1|i|2016-01-18 00:00:00|2016-01-22 00:00:00|10:00|14:00|Lu a vi|5|18 al 22 de enero de 2016|6||16|10||||542|9|
126|2016|1|i|2016-01-11 00:00:00|2016-01-15 00:00:00|16:00|20:00|Lu a vi|5|11 al 15 de enero de 2016|6||16|10||||549|6|
127|2016|1|i|2016-01-04 00:00:00|2016-01-08 00:00:00|10:00|14:00|Lu a vi|5|4 al 8 de enero de 2016|6||16|10||||609|9|
128|2016|1|i|2016-01-18 00:00:00|2016-01-22 00:00:00|16:00|20:00|Lua a vi|5|18 al 22 de enero de 2016|6||20|10||||621|9|
129|2016|1|i|2016-01-11 00:00:00|2016-01-15 00:00:00|10:00|12:00|Lu a vi|5|11 al 15 de enero de 2016|6||10|8||||630|5|
130|2016|1|i|2016-01-05 00:00:00|2016-01-13 00:00:00|10:00|14:00|Ma a mi|7|5 al 13 de enero de 2016|6||20|10||||717|6|
131|2016|1|i|2016-01-18 00:00:00|2016-01-26 00:00:00|10:00|14:00|Lu a ma|7|18 al 26 de enero de 2016|6||20|10||||722|6|
132|2016|1|s|2015-09-18 00:00:00|2015-10-09 00:00:00|16:00|19:00|Vi|4|18, 25 de septiembre, 2 y 9 de octubre de 2015|6||16|6||||93|3|
